时间,开盘,最高,最低,收盘
2025-08-19 17:04:00,105.77,108.25,105.12,107.19
2025-08-19 17:05:00,107.19,107.32,106.15,106.31
2025-08-19 17:06:00,106.31,106.51,105.39,105.83
2025-08-19 17:07:00,105.83,106.02,104.05,104.06
2025-08-19 17:08:00,104.06,104.57,104.04,104.4
2025-08-19 17:09:00,104.4,106.56,104.03,105.91
2025-08-19 17:10:00,105.91,105.96,105.51,105.65
2025-08-19 17:11:00,105.65,106.02,105.62,105.86
2025-08-19 17:12:00,105.86,106.39,104.58,104.64
2025-08-19 17:13:00,104.64,105.29,104.56,105.26
2025-08-19 17:14:00,105.26,105.26,105.24,105.25
2025-08-19 17:15:00,105.25,105.5,102.41,103.16
2025-08-19 17:16:00,103.16,106.54,102.26,105.19
2025-08-19 17:17:00,105.19,105.58,103.08,103.62
2025-08-19 17:18:00,103.62,103.74,102.53,102.87
2025-08-19 17:19:00,102.87,103.95,102.76,103.7
2025-08-19 17:20:00,103.7,104.58,103.51,104.41
2025-08-19 17:21:00,104.41,104.67,104.33,104.6
2025-08-19 17:22:00,104.6,105.14,104.54,104.91
2025-08-19 17:23:00,104.91,105.09,104.91,105.04
2025-08-19 17:24:00,105.04,105.43,104.99,105.29
2025-08-19 17:25:00,105.29,105.82,105.25,105.68
2025-08-19 17:26:00,105.68,105.86,105.62,105.84
2025-08-19 17:27:00,105.84,105.88,105.48,105.55
2025-08-19 17:28:00,105.55,105.73,103.43,103.44
2025-08-19 17:29:00,103.44,105.6,102.9,104.85
2025-08-19 17:30:00,104.85,104.91,103.72,103.85
2025-08-19 17:31:00,103.85,104.15,101.97,102.56
2025-08-19 17:32:00,102.56,104.55,102.5,104.12
2025-08-19 17:33:00,104.12,104.43,103.22,103.43
2025-08-19 17:34:00,103.43,104.77,103.32,104.7
2025-08-19 17:35:00,104.7,104.74,104.69,104.73
2025-08-19 17:36:00,104.73,105.2,104.61,105.14
2025-08-19 17:37:00,105.14,105.41,102.43,103.12
2025-08-19 17:38:00,103.12,103.68,101.09,101.35
2025-08-19 17:39:00,101.35,101.75,100.08,100.45
2025-08-19 17:40:00,100.45,100.46,99.56,99.79
2025-08-19 17:41:00,99.79,100.41,99.58,100.29
2025-08-19 17:42:00,100.29,100.47,99.38,99.7
2025-08-19 17:43:00,99.7,99.79,99.68,99.77
2025-08-19 17:44:00,99.77,99.92,99.09,99.15
2025-08-19 17:45:00,99.15,99.33,97.93,98.34
2025-08-19 17:46:00,98.34,98.94,98.23,98.9
2025-08-19 17:47:00,98.9,101.4,98.8,100.22
2025-08-19 17:48:00,100.22,100.26,99.94,99.99
2025-08-19 17:49:00,99.99,100.6,99.77,100.56
2025-08-19 17:50:00,100.56,100.85,98.79,99.35
2025-08-19 17:51:00,99.35,99.5,98.41,98.48
2025-08-19 17:52:00,98.48,98.81,97.36,97.43
2025-08-19 17:53:00,97.43,98.72,97.34,98.67
2025-08-19 17:54:00,98.67,98.88,97.07,97.57
2025-08-19 17:55:00,97.57,98.05,97.53,97.96
2025-08-19 17:56:00,97.96,98.64,97.9,98.49
2025-08-19 17:57:00,98.49,98.61,97.59,98.01
2025-08-19 17:58:00,98.01,98.22,96.06,96.6
2025-08-19 17:59:00,96.6,98.35,96.15,98.14
2025-08-19 18:00:00,98.14,98.2,97.74,97.83
2025-08-19 18:01:00,97.83,98.18,96.8,97.2
2025-08-19 18:02:00,97.2,97.66,95.42,95.81
2025-08-19 18:03:00,95.81,97.66,95.65,97.15
2025-08-19 18:04:00,97.15,97.35,96.25,96.65
2025-08-19 18:05:00,96.65,96.91,95.62,96.07
2025-08-19 18:06:00,96.07,96.08,95.02,95.47
2025-08-19 18:07:00,95.47,97.62,95.44,96.82
2025-08-19 18:08:00,96.82,99.24,96.26,98.23
2025-08-19 18:09:00,98.23,98.92,96.3,96.31
2025-08-19 18:10:00,96.31,98.48,95.98,97.57
2025-08-19 18:11:00,97.57,97.81,95.88,96.14
2025-08-19 18:12:00,96.14,98.53,95.92,97.89
2025-08-19 18:13:00,97.89,99.86,97.36,99.64
2025-08-19 18:14:00,99.64,101.29,98.79,101.28
2025-08-19 18:15:00,101.28,101.93,98.71,99.68
2025-08-19 18:16:00,99.68,102.27,99.23,101.53
2025-08-19 18:17:00,101.53,101.95,98.95,100.06
2025-08-19 18:18:00,100.06,102.5,99.99,102.05
2025-08-19 18:19:00,102.05,103.07,101.93,102.76
2025-08-19 18:20:00,102.76,103.79,102.58,103.7
2025-08-19 18:21:00,103.7,104.02,103.65,103.94
2025-08-19 18:22:00,103.94,104.15,103.89,104.08
2025-08-19 18:23:00,104.08,104.11,103.38,103.51
2025-08-19 18:24:00,103.51,103.57,102.37,102.77
2025-08-19 18:25:00,102.77,104.78,102.09,104.17
2025-08-19 18:26:00,104.17,104.71,102.11,102.38
2025-08-19 18:27:00,102.38,103.28,102.15,102.88
2025-08-19 18:28:00,102.88,105.02,102.69,104.23
2025-08-19 18:29:00,104.23,106.67,103.77,105.73
2025-08-19 18:30:00,105.73,108.14,105.4,107.44
2025-08-19 18:31:00,107.44,109.04,106.75,109.04
2025-08-19 18:32:00,109.04,110.88,109.04,110.58
2025-08-19 18:33:00,110.58,110.71,109.69,109.71
2025-08-19 18:34:00,109.71,110.47,109.66,110.2
2025-08-19 18:35:00,110.2,110.22,108.69,109.26
2025-08-19 18:36:00,109.26,110.32,108.96,110.2
2025-08-19 18:37:00,110.2,110.34,109.34,109.41
2025-08-19 18:38:00,109.41,110.19,109.17,110.16
2025-08-19 18:39:00,110.16,113.61,109.25,112.28
2025-08-19 18:40:00,112.28,112.69,112.28,112.6
2025-08-19 18:41:00,112.6,113.03,110.05,110.87
2025-08-19 18:42:00,110.87,110.89,110.75,110.79
2025-08-19 18:43:00,110.79,111.14,107.44,108.91
2025-08-19 18:44:00,108.91,108.92,108.87,108.88
2025-08-19 18:45:00,108.88,112.07,108.65,110.62
2025-08-19 18:46:00,110.62,110.79,108.64,109.34
2025-08-19 18:47:00,109.34,109.62,107.66,108.12
2025-08-19 18:48:00,108.12,109.89,108.01,109.24
2025-08-19 18:49:00,109.24,111.0,108.71,110.45
2025-08-19 18:50:00,110.45,110.58,109.94,110.02
2025-08-19 18:51:00,110.02,112.17,109.86,111.79
2025-08-19 18:52:00,111.79,113.89,111.38,113.84
2025-08-19 18:53:00,113.84,115.17,113.72,114.92
2025-08-19 18:54:00,114.92,118.16,114.57,117.0
2025-08-19 18:55:00,117.0,117.95,113.26,114.96
2025-08-19 18:56:00,114.96,115.12,112.61,113.32
2025-08-19 18:57:00,113.32,113.39,113.0,113.12
2025-08-19 18:58:00,113.12,113.26,112.61,112.63
2025-08-19 18:59:00,112.63,112.83,110.56,110.97
2025-08-19 19:00:00,110.97,111.69,110.86,111.63
2025-08-19 19:01:00,111.63,112.07,109.43,109.95
2025-08-19 19:02:00,109.95,110.02,107.28,108.17
2025-08-19 19:03:00,108.17,109.77,107.97,109.19
2025-08-19 19:04:00,109.19,109.56,107.93,108.27
2025-08-19 19:05:00,108.27,110.36,107.79,109.94
2025-08-19 19:06:00,109.94,110.05,108.13,108.55
2025-08-19 19:07:00,108.55,110.54,108.44,109.99
2025-08-19 19:08:00,109.99,110.16,108.63,108.81
2025-08-19 19:09:00,108.81,108.83,108.7,108.71
2025-08-19 19:10:00,108.71,109.69,108.6,109.66
2025-08-19 19:11:00,109.66,110.02,107.38,107.77
2025-08-19 19:12:00,107.77,109.4,107.16,108.91
2025-08-19 19:13:00,108.91,110.55,108.85,110.29
2025-08-19 19:14:00,110.29,110.52,106.5,108.11
2025-08-19 19:15:00,108.11,111.03,107.36,110.05
2025-08-19 19:16:00,110.05,112.93,109.88,111.69
2025-08-19 19:17:00,111.69,113.76,111.41,112.97
2025-08-19 19:18:00,112.97,113.09,111.73,112.35
2025-08-19 19:19:00,112.35,113.04,112.34,112.8
2025-08-19 19:20:00,112.8,112.93,111.81,112.12
2025-08-19 19:21:00,112.12,112.75,110.24,110.49
2025-08-19 19:22:00,110.49,110.54,109.98,110.22
2025-08-19 19:23:00,110.22,110.35,107.67,108.65
2025-08-19 19:24:00,108.65,108.79,107.65,107.79
2025-08-19 19:25:00,107.79,107.88,107.16,107.44
2025-08-19 19:26:00,107.44,107.46,107.38,107.4
2025-08-19 19:27:00,107.4,110.68,106.41,109.12
2025-08-19 19:28:00,109.12,109.13,109.11,109.12
2025-08-19 19:29:00,109.12,109.47,106.92,107.76
2025-08-19 19:30:00,107.76,109.73,107.47,109.69
2025-08-19 19:31:00,109.69,112.16,109.5,111.29
2025-08-19 19:32:00,111.29,112.0,111.15,111.84
2025-08-19 19:33:00,111.84,112.32,109.0,109.88
2025-08-19 19:34:00,109.88,110.62,109.81,110.51
2025-08-19 19:35:00,110.51,110.59,110.27,110.37
2025-08-19 19:36:00,110.37,110.54,109.5,109.7
2025-08-19 19:37:00,109.7,109.74,108.08,108.73
2025-08-19 19:38:00,108.73,108.76,108.73,108.75
2025-08-19 19:39:00,108.75,109.39,108.74,109.26
2025-08-19 19:40:00,109.26,111.28,108.83,111.25
2025-08-19 19:41:00,111.25,111.41,109.99,110.45
2025-08-19 19:42:00,110.45,110.47,109.97,110.04
2025-08-19 19:43:00,110.04,110.17,109.53,109.58
2025-08-19 19:44:00,109.58,112.93,109.2,111.46
2025-08-19 19:45:00,111.46,112.01,111.3,111.8
2025-08-19 19:46:00,111.8,111.86,111.27,111.5
2025-08-19 19:47:00,111.5,111.95,109.99,110.04
2025-08-19 19:48:00,110.04,112.32,109.74,111.74
2025-08-19 19:49:00,111.74,111.82,111.3,111.35
2025-08-19 19:50:00,111.35,111.37,111.21,111.23
2025-08-19 19:51:00,111.23,111.8,109.08,109.4
2025-08-19 19:52:00,109.4,109.85,106.62,107.72
2025-08-19 19:53:00,107.72,108.52,107.57,108.15
2025-08-19 19:54:00,108.15,110.96,107.73,110.16
2025-08-19 19:55:00,110.16,111.02,109.93,110.68
2025-08-19 19:56:00,110.68,111.48,107.13,108.73
2025-08-19 19:57:00,108.73,110.38,108.55,110.23
2025-08-19 19:58:00,110.23,110.24,110.15,110.17
2025-08-19 19:59:00,110.17,110.74,110.13,110.71
2025-08-19 20:00:00,110.71,111.2,110.71,111.02
2025-08-19 20:01:00,111.02,111.06,110.9,110.91
2025-08-19 20:02:00,110.91,111.74,110.7,111.7
2025-08-19 20:03:00,111.7,112.07,111.7,111.99
2025-08-19 20:04:00,111.99,113.7,111.8,113.65
2025-08-19 20:05:00,113.65,117.09,112.9,115.55
2025-08-19 20:06:00,115.55,115.98,114.33,114.48
2025-08-19 20:07:00,114.48,114.72,113.5,113.57
2025-08-19 20:08:00,113.57,113.81,112.5,112.91
2025-08-19 20:09:00,112.91,113.56,109.46,111.05
2025-08-19 20:10:00,111.05,113.66,110.9,112.84
2025-08-19 20:11:00,112.84,113.21,112.74,113.21
2025-08-19 20:12:00,113.21,115.7,112.77,114.84
2025-08-19 20:13:00,114.84,117.09,114.72,116.36
2025-08-19 20:14:00,116.36,118.02,116.18,117.41
2025-08-19 20:15:00,117.41,118.58,117.05,118.49
2025-08-19 20:16:00,118.49,120.69,117.83,119.94
2025-08-19 20:17:00,119.94,121.96,119.45,121.17
2025-08-19 20:18:00,121.17,123.6,120.47,123.45
2025-08-19 20:19:00,123.45,125.5,123.44,125.09
2025-08-19 20:20:00,125.09,126.33,124.86,126.16
2025-08-19 20:21:00,126.16,126.33,123.11,124.04
2025-08-19 20:22:00,124.04,128.04,123.94,126.42
2025-08-19 20:23:00,126.42,126.46,125.31,125.62
2025-08-19 20:24:00,125.62,125.66,125.09,125.1
2025-08-19 20:25:00,125.1,125.3,125.09,125.29
2025-08-19 20:26:00,125.29,127.28,124.36,126.99
2025-08-19 20:27:00,126.99,127.4,125.15,125.92
2025-08-19 20:28:00,125.92,126.02,125.29,125.56
2025-08-19 20:29:00,125.56,125.76,122.64,123.39
2025-08-19 20:30:00,123.39,123.59,119.81,121.13
2025-08-19 20:31:00,121.13,122.71,121.1,121.99
2025-08-19 20:32:00,121.99,124.43,121.42,123.79
2025-08-19 20:33:00,123.79,123.8,123.44,123.53
2025-08-19 20:34:00,123.53,125.24,123.4,124.72
2025-08-19 20:35:00,124.72,124.92,123.4,123.91
2025-08-19 20:36:00,123.91,123.98,121.05,121.68
2025-08-19 20:37:00,121.68,122.46,119.37,119.98
2025-08-19 20:38:00,119.98,122.29,119.77,122.14
2025-08-19 20:39:00,122.14,123.45,122.03,123.02
2025-08-19 20:40:00,123.02,123.36,120.74,121.48
2025-08-19 20:41:00,121.48,122.1,117.87,119.35
2025-08-19 20:42:00,119.35,119.36,118.26,118.48
2025-08-19 20:43:00,118.48,118.5,116.95,116.99
2025-08-19 20:44:00,116.99,117.31,114.83,115.09
2025-08-19 20:45:00,115.09,115.2,113.47,113.52
2025-08-19 20:46:00,113.52,115.12,113.27,114.77
2025-08-19 20:47:00,114.77,114.87,113.9,114.15
2025-08-19 20:48:00,114.15,115.41,114.1,115.05
2025-08-19 20:49:00,115.05,115.07,113.21,113.5
2025-08-19 20:50:00,113.5,113.59,111.86,112.34
2025-08-19 20:51:00,112.34,113.21,112.32,112.84
2025-08-19 20:52:00,112.84,112.87,112.53,112.62
2025-08-19 20:53:00,112.62,113.19,112.61,112.95
2025-08-19 20:54:00,112.95,112.96,112.88,112.89
2025-08-19 20:55:00,112.89,113.39,110.5,110.71
2025-08-19 20:56:00,110.71,111.28,110.6,111.17
2025-08-19 20:57:00,111.17,114.18,111.05,112.76
2025-08-19 20:58:00,112.76,113.54,112.61,113.36
2025-08-19 20:59:00,113.36,114.03,111.17,111.19
2025-08-19 21:00:00,111.19,112.29,111.0,111.88
2025-08-19 21:01:00,111.88,112.21,111.79,112.12
2025-08-19 21:02:00,112.12,112.43,110.69,110.79
2025-08-19 21:03:00,110.79,112.92,110.04,112.84
2025-08-19 21:04:00,112.84,112.88,111.4,111.63
2025-08-19 21:05:00,111.63,111.75,110.2,110.84
2025-08-19 21:06:00,110.84,113.09,110.64,112.58
2025-08-19 21:07:00,112.58,112.73,111.97,112.09
2025-08-19 21:08:00,112.09,113.0,109.15,110.24
2025-08-19 21:09:00,110.24,112.16,109.34,112.12
2025-08-19 21:10:00,112.12,112.66,110.31,110.79
2025-08-19 21:11:00,110.79,111.29,108.3,109.16
2025-08-19 21:12:00,109.16,109.39,106.93,107.6
2025-08-19 21:13:00,107.6,107.72,106.74,107.09
2025-08-19 21:14:00,107.09,107.7,106.99,107.5
2025-08-19 21:15:00,107.5,109.43,107.11,109.05
2025-08-19 21:16:00,109.05,109.51,106.98,107.48
2025-08-19 21:17:00,107.48,108.17,107.35,107.95
2025-08-19 21:18:00,107.95,108.03,107.03,107.34
2025-08-19 21:19:00,107.34,107.81,105.9,105.92
2025-08-19 21:20:00,105.92,108.51,105.66,107.41
2025-08-19 21:21:00,107.41,107.43,107.41,107.43
2025-08-19 21:22:00,107.43,107.45,106.93,107.08
2025-08-19 21:23:00,107.08,108.96,106.73,108.73
2025-08-19 21:24:00,108.73,111.02,108.59,110.1
2025-08-19 21:25:00,110.1,112.55,109.34,111.53
2025-08-19 21:26:00,111.53,113.85,111.09,112.81
2025-08-19 21:27:00,112.81,113.75,112.78,113.56
2025-08-19 21:28:00,113.56,117.0,113.41,115.73
2025-08-19 21:29:00,115.73,115.76,115.08,115.26
2025-08-19 21:30:00,115.26,116.33,115.18,115.96
2025-08-19 21:31:00,115.96,116.01,114.98,115.07
2025-08-19 21:32:00,115.07,116.09,111.86,113.08
2025-08-19 21:33:00,113.08,113.08,112.97,113.02
2025-08-19 21:34:00,113.02,113.54,110.02,111.3
2025-08-19 21:35:00,111.3,111.83,109.65,110.11
2025-08-19 21:36:00,110.11,110.25,109.49,109.79
2025-08-19 21:37:00,109.79,110.82,109.27,110.73
2025-08-19 21:38:00,110.73,110.78,110.49,110.59
2025-08-19 21:39:00,110.59,110.65,110.16,110.3
2025-08-19 21:40:00,110.3,110.33,109.41,109.55
2025-08-19 21:41:00,109.55,109.96,108.58,108.77
2025-08-19 21:42:00,108.77,109.6,108.48,109.41
2025-08-19 21:43:00,109.41,109.45,108.17,108.38
2025-08-19 21:44:00,108.38,110.14,108.25,109.71
2025-08-19 21:45:00,109.71,110.38,107.66,107.77
2025-08-19 21:46:00,107.77,109.26,107.29,109.19
2025-08-19 21:47:00,109.19,110.34,108.82,110.15
2025-08-19 21:48:00,110.15,110.28,109.52,109.75
2025-08-19 21:49:00,109.75,111.08,109.72,110.44
2025-08-19 21:50:00,110.44,112.94,109.71,112.47
2025-08-19 21:51:00,112.47,115.32,112.46,114.58
2025-08-19 21:52:00,114.58,116.27,114.31,116.08
2025-08-19 21:53:00,116.08,116.17,115.35,115.53
2025-08-19 21:54:00,115.53,115.57,114.99,115.0
2025-08-19 21:55:00,115.0,115.77,114.87,115.75
2025-08-19 21:56:00,115.75,116.14,114.34,114.4
2025-08-19 21:57:00,114.4,114.51,113.92,114.06
2025-08-19 21:58:00,114.06,116.16,113.66,115.57
2025-08-19 21:59:00,115.57,118.25,115.26,117.58
2025-08-19 22:00:00,117.58,117.92,115.51,115.51
2025-08-19 22:01:00,115.51,116.27,115.36,115.99
2025-08-19 22:02:00,115.99,116.06,115.25,115.27
2025-08-19 22:03:00,115.27,115.56,114.03,114.41
2025-08-19 22:04:00,114.41,114.63,112.1,112.35
2025-08-19 22:05:00,112.35,112.73,112.34,112.64
2025-08-19 22:06:00,112.64,112.96,111.47,111.75
2025-08-19 22:07:00,111.75,114.29,111.6,113.45
2025-08-19 22:08:00,113.45,115.96,113.13,115.61
2025-08-19 22:09:00,115.61,115.99,114.14,114.45
2025-08-19 22:10:00,114.45,114.76,112.73,113.24
2025-08-19 22:11:00,113.24,116.1,112.39,114.77
2025-08-19 22:12:00,114.77,114.98,110.88,112.53
2025-08-19 22:13:00,112.53,113.07,109.76,110.72
2025-08-19 22:14:00,110.72,113.18,110.08,112.92
2025-08-19 22:15:00,112.92,113.02,109.94,110.8
2025-08-19 22:16:00,110.8,110.84,110.14,110.18
2025-08-19 22:17:00,110.18,110.51,108.97,109.11
2025-08-19 22:18:00,109.11,109.33,107.83,107.97
2025-08-19 22:19:00,107.97,108.06,107.01,107.14
2025-08-19 22:20:00,107.14,109.34,107.1,109.07
2025-08-19 22:21:00,109.07,110.46,108.73,110.41
2025-08-19 22:22:00,110.41,113.88,110.11,112.61
2025-08-19 22:23:00,112.61,113.0,109.68,110.67
2025-08-19 22:24:00,110.67,112.73,110.65,112.51
2025-08-19 22:25:00,112.51,113.6,112.3,113.36
2025-08-19 22:26:00,113.36,113.47,112.34,112.67
2025-08-19 22:27:00,112.67,112.75,112.16,112.37
2025-08-19 22:28:00,112.37,113.41,112.27,113.22
2025-08-19 22:29:00,113.22,113.83,110.98,111.87
2025-08-19 22:30:00,111.87,111.87,111.12,111.36
2025-08-19 22:31:00,111.36,111.96,107.77,109.34
2025-08-19 22:32:00,109.34,109.36,109.28,109.31
2025-08-19 22:33:00,109.31,112.56,108.72,111.36
2025-08-19 22:34:00,111.36,111.67,110.0,110.39
2025-08-19 22:35:00,110.39,113.24,109.42,112.33
2025-08-19 22:36:00,112.33,114.43,111.76,113.81
2025-08-19 22:37:00,113.81,114.05,112.56,112.96
2025-08-19 22:38:00,112.96,113.97,112.78,113.75
2025-08-19 22:39:00,113.75,114.05,112.63,112.77
2025-08-19 22:40:00,112.77,114.53,112.53,113.79
2025-08-19 22:41:00,113.79,114.31,112.08,112.86
2025-08-19 22:42:00,112.86,112.88,112.68,112.73
2025-08-19 22:43:00,112.73,114.42,112.42,114.0
2025-08-19 22:44:00,114.0,116.84,113.45,116.17
2025-08-19 22:45:00,116.17,116.2,114.73,114.93
2025-08-19 22:46:00,114.93,115.15,114.9,115.08
2025-08-19 22:47:00,115.08,115.41,115.01,115.37
2025-08-19 22:48:00,115.37,115.63,114.37,114.75
2025-08-19 22:49:00,114.75,116.22,114.64,115.96
2025-08-19 22:50:00,115.96,116.47,115.85,116.46
2025-08-19 22:51:00,116.46,116.51,116.45,116.51
2025-08-19 22:52:00,116.51,119.75,116.24,118.71
2025-08-19 22:53:00,118.71,118.85,118.3,118.33
2025-08-19 22:54:00,118.33,118.58,117.41,117.63
2025-08-19 22:55:00,117.63,119.1,117.12,118.68
2025-08-19 22:56:00,118.68,118.83,117.41,117.87
2025-08-19 22:57:00,117.87,119.33,117.85,119.13
2025-08-19 22:58:00,119.13,119.63,116.43,116.99
2025-08-19 22:59:00,116.99,117.04,115.58,115.98
2025-08-19 23:00:00,115.98,116.35,113.97,114.67
2025-08-19 23:01:00,114.67,114.81,114.66,114.74
2025-08-19 23:02:00,114.74,114.92,113.46,113.56
2025-08-19 23:03:00,113.56,115.93,113.27,115.52
2025-08-19 23:04:00,115.52,115.95,113.91,114.0
2025-08-19 23:05:00,114.0,115.07,113.83,114.79
2025-08-19 23:06:00,114.79,117.92,114.78,117.04
2025-08-19 23:07:00,117.04,117.09,116.52,116.55
2025-08-19 23:08:00,116.55,116.85,115.48,115.58
2025-08-19 23:09:00,115.58,115.67,115.55,115.65
2025-08-19 23:10:00,115.65,118.38,114.99,117.93
2025-08-19 23:11:00,117.93,118.2,116.38,116.95
2025-08-19 23:12:00,116.95,116.95,116.74,116.77
2025-08-19 23:13:00,116.77,117.38,113.57,114.63
2025-08-19 23:14:00,114.63,114.94,113.39,113.75
2025-08-19 23:15:00,113.75,114.27,113.71,114.1
2025-08-19 23:16:00,114.1,114.57,112.19,112.68
2025-08-19 23:17:00,112.68,112.85,112.09,112.36
2025-08-19 23:18:00,112.36,113.13,112.35,112.88
2025-08-19 23:19:00,112.88,115.95,112.85,114.62
2025-08-19 23:20:00,114.62,114.62,114.6,114.6
2025-08-19 23:21:00,114.6,114.64,114.49,114.51
2025-08-19 23:22:00,114.51,114.93,112.49,113.03
2025-08-19 23:23:00,113.03,113.05,112.23,112.44
2025-08-19 23:24:00,112.44,113.23,110.59,110.93
2025-08-19 23:25:00,110.93,110.97,110.83,110.83
2025-08-19 23:26:00,110.83,110.84,110.82,110.82
2025-08-19 23:27:00,110.82,112.96,110.4,112.13
2025-08-19 23:28:00,112.13,112.66,109.67,110.7
2025-08-19 23:29:00,110.7,110.85,109.53,110.0
2025-08-19 23:30:00,110.0,110.35,108.79,109.08
2025-08-19 23:31:00,109.08,109.32,106.3,107.57
2025-08-19 23:32:00,107.57,110.34,106.96,109.68
2025-08-19 23:33:00,109.68,110.36,109.66,110.16
2025-08-19 23:34:00,110.16,110.32,106.58,108.06
2025-08-19 23:35:00,108.06,108.43,106.67,106.84
2025-08-19 23:36:00,106.84,106.92,106.84,106.91
2025-08-19 23:37:00,106.91,109.52,106.5,109.04
2025-08-19 23:38:00,109.04,109.05,107.27,107.77
2025-08-19 23:39:00,107.77,110.19,106.97,109.35
2025-08-19 23:40:00,109.35,109.37,109.13,109.17
2025-08-19 23:41:00,109.17,109.25,108.95,109.0
2025-08-19 23:42:00,109.0,109.45,107.1,107.69
2025-08-19 23:43:00,107.69,107.75,105.94,106.22
2025-08-19 23:44:00,106.22,106.58,104.41,104.61
2025-08-19 23:45:00,104.61,107.17,104.36,106.47
2025-08-19 23:46:00,106.47,106.73,104.46,104.73
2025-08-19 23:47:00,104.73,105.08,103.45,103.92
2025-08-19 23:48:00,103.92,105.28,103.75,104.97
2025-08-19 23:49:00,104.97,105.17,104.45,104.58
2025-08-19 23:50:00,104.58,106.84,104.45,106.14
2025-08-19 23:51:00,106.14,106.14,106.13,106.13
2025-08-19 23:52:00,106.13,106.84,105.94,106.63
2025-08-19 23:53:00,106.63,107.07,104.97,104.98
2025-08-19 23:54:00,104.98,105.77,104.8,105.63
2025-08-19 23:55:00,105.63,108.38,104.98,107.39
2025-08-19 23:56:00,107.39,108.06,105.24,106.13
2025-08-19 23:57:00,106.13,107.0,106.05,106.7
2025-08-19 23:58:00,106.7,107.42,106.6,107.2
2025-08-19 23:59:00,107.2,107.23,107.13,107.13
2025-08-20 00:00:00,107.13,108.05,106.9,107.79
2025-08-20 00:01:00,107.79,108.0,106.75,106.78
2025-08-20 00:02:00,106.78,108.55,106.31,108.43
2025-08-20 00:03:00,108.43,109.0,106.72,106.99
2025-08-20 00:04:00,106.99,109.13,106.94,109.0
2025-08-20 00:05:00,109.0,109.28,107.57,108.07
2025-08-20 00:06:00,108.07,111.2,107.2,109.72
2025-08-20 00:07:00,109.72,109.91,109.67,109.9
2025-08-20 00:08:00,109.9,110.8,109.79,110.7
2025-08-20 00:09:00,110.7,113.24,110.22,112.33
2025-08-20 00:10:00,112.33,112.41,111.48,111.66
2025-08-20 00:11:00,111.66,113.18,111.48,113.01
2025-08-20 00:12:00,113.01,113.17,110.37,111.62
2025-08-20 00:13:00,111.62,113.46,111.22,113.23
2025-08-20 00:14:00,113.23,113.26,113.1,113.15
2025-08-20 00:15:00,113.15,113.19,111.92,112.3
2025-08-20 00:16:00,112.3,114.39,112.13,113.8
2025-08-20 00:17:00,113.8,113.89,113.21,113.41
2025-08-20 00:18:00,113.41,113.58,112.34,112.6
2025-08-20 00:19:00,112.6,112.72,112.58,112.68
2025-08-20 00:20:00,112.68,114.67,112.28,114.28
2025-08-20 00:21:00,114.28,114.69,111.0,112.38
2025-08-20 00:22:00,112.38,114.48,112.1,113.86
2025-08-20 00:23:00,113.86,113.86,113.82,113.83
2025-08-20 00:24:00,113.83,113.88,113.83,113.88
2025-08-20 00:25:00,113.88,114.14,111.2,111.98
2025-08-20 00:26:00,111.98,112.2,109.9,110.28
2025-08-20 00:27:00,110.28,110.29,109.75,109.9
2025-08-20 00:28:00,109.9,110.96,109.68,110.55
2025-08-20 00:29:00,110.55,113.39,110.29,112.5
2025-08-20 00:30:00,112.5,114.02,112.02,113.89
2025-08-20 00:31:00,113.89,114.05,112.6,112.65
2025-08-20 00:32:00,112.65,115.12,112.46,114.83
2025-08-20 00:33:00,114.83,115.04,114.82,114.99
2025-08-20 00:34:00,114.99,116.41,114.63,116.29
2025-08-20 00:35:00,116.29,116.38,114.98,115.09
2025-08-20 00:36:00,115.09,116.54,114.57,116.24
2025-08-20 00:37:00,116.24,119.45,115.53,118.5
2025-08-20 00:38:00,118.5,118.75,115.92,116.65
2025-08-20 00:39:00,116.65,120.06,116.24,118.87
2025-08-20 00:40:00,118.87,121.08,118.84,120.85
2025-08-20 00:41:00,120.85,122.82,120.47,122.71
2025-08-20 00:42:00,122.71,123.29,122.66,123.26
2025-08-20 00:43:00,123.26,123.94,122.97,123.93
2025-08-20 00:44:00,123.93,123.94,123.83,123.84
2025-08-20 00:45:00,123.84,124.62,123.78,124.36
2025-08-20 00:46:00,124.36,127.09,123.48,126.73
2025-08-20 00:47:00,126.73,127.13,125.33,125.97
2025-08-20 00:48:00,125.97,126.9,125.76,126.47
2025-08-20 00:49:00,126.47,126.47,124.9,125.34
2025-08-20 00:50:00,125.34,125.44,122.43,123.31
